	INDEX	form	lemma	xpos	syllables	stress	phon
258709	258709	rumegătoarea	rumegătoare	Ncfsry	ru.me.gă.toa.rea	rumegăto'area	r u m e g @ t o_X a r e_X a
258720	258720	rumeneala	rumeneală	Ncfsry	ru.me.nea.la	rumene'ala	r u m e n e_X a l a
258721	258721	rumeneală	=	Ncfsrn	ru.me.nea.lă	rumene'ală	r u m e n e_X a l @
258724	258724	rumenelei	rumeneală	Ncfsoy	ru.me.ne.lei	rumen'elei	r u m e n e l e j
258725	258725	rumenelele	rumeneală	Ncfpry	ru.me.ne.le.le	rumen'elele	r u m e n e l e l e
258726	258726	rumenelelor	rumeneală	Ncfpoy	ru.me.ne.le.lor	rumen'elelor	r u m e n e l e l o r
258727	258727	rumeneli	rumeneală	Ncfp-n	ru.me.neli	rumen'eli	r u m e n e l i_0
258728	258728	rumeneli	rumeneală	Ncfson	ru.me.neli	rumen'eli	r u m e n e l i_0
258729	258729	rumenelii	rumeneală	Ncfsoy	ru.me.ne.lii	rumen'elii	r u m e n e l i j
258730	258730	rumenelile	rumeneală	Ncfpry	ru.me.ne.li.le	rumen'elile	r u m e n e l i l e
258731	258731	rumenelilor	rumeneală	Ncfpoy	ru.me.ne.li.lor	rumen'elilor	r u m e n e l i l o r
258782	258782	rund	=	Ncms-n	rund	rund	r u n d
258783	258783	runda	rundă	Ncfsry	run.da	r'unda	r u n d a
258784	258784	runde	rundă	Ncfp-n	run.de	r'unde	r u n d e
258785	258785	runde	rundă	Ncfson	run.de	r'unde	r u n d e
258786	258786	rundei	rundă	Ncfsoy	run.dei	r'undei	r u n d e j
258787	258787	rundele	rundă	Ncfpry	run.de.le	r'undele	r u n d e l e
258788	258788	rundelor	rundă	Ncfpoy	run.de.lor	r'undelor	r u n d e l o r
258789	258789	rundo	rundă	Ncfsvy	run.do	r'undo	r u n d o
258790	258790	rundul	rund	Ncmsry	run.dul	r'undul	r u n d u l
258791	258791	rundului	rund	Ncmsoy	run.du.lui	r'undului	r u n d u l u j
258792	258792	rundă	=	Ncfsrn	run.dă	r'undă	r u n d @
258808	258808	rupere	=	Ncfsrn	ru.pe.re	r'upere	r u p e r e
258809	258809	ruperea	rupere	Ncfsry	ru.pe.rea	r'uperea	r u p e r e_X a
258810	258810	rupereo	rupere	Ncfsvy	ru.pe.reo	rup'ereo	r u p e r e_X o
258811	258811	ruperi	rupere	Ncfp-n	ru.peri	r'uperi	r u p e r i_0
258812	258812	ruperi	rupere	Ncfson	ru.peri	r'uperi	r u p e r i_0
258813	258813	ruperii	rupere	Ncfsoy	ru.pe.rii	r'uperii	r u p e r i j
258814	258814	ruperile	rupere	Ncfpry	ru.pe.ri.le	r'uperile	r u p e r i l e
258815	258815	ruperilor	rupere	Ncfpoy	ru.pe.ri.lor	r'uperilor	r u p e r i l o r
258843	258843	ruptura	ruptură	Ncfsry	rup.tu.ra	rupt'ura	r u p t u r a
258857	258857	rupturi	ruptură	Ncfp-n	rup.turi	rupt'uri	r u p t u r i_0
258858	258858	rupturi	ruptură	Ncfson	rup.turi	rupt'uri	r u p t u r i_0
258860	258860	rupturii	ruptură	Ncfsoy	rup.tu.rii	rupt'urii	r u p t u r i j
258861	258861	rupturile	ruptură	Ncfpry	rup.tu.ri.le	rupt'urile	r u p t u r i l e
258862	258862	rupturilor	ruptură	Ncfpoy	rup.tu.ri.lor	rupt'urilor	r u p t u r i l o r
258882	258882	ruptură	=	Ncfsrn	rup.tu.ră	rupt'ură	r u p t u r @
258901	258901	rusă	=	Ncfsrn	ru.să	r'usă	r u s @
258903	258903	rus	=	Ncms-n	rus	rus	r u s
258904	258904	rusa	rusă	Ncfsry	ru.sa	r'usa	r u s a
258905	258905	rusalia	rusalie	Ncfsry	ru.sa.li.a	rus'alia	r u s a l i a
258906	258906	rusalie	=	Ncfsrn	ru.sa.li.e	rus'alie	r u s a l i e
258907	258907	rusaliei	rusalie	Ncfsoy	ru.sa.li.ei	rus'aliei	r u s a l i e j
258908	258908	rusalii	=	Ncfp-n	ru.sa.lii	rus'alii	r u s a l i j
258909	258909	rusalii	=	Ncfson	ru.sa.lii	rus'alii	r u s a l i j
258910	258910	rusalii	rusalie	Ncfp-n	ru.sa.lii	rus'alii	r u s a l i j
258911	258911	rusalii	rusalie	Ncfson	ru.sa.lii	rus'alii	r u s a l i j
258912	258912	rusaliile	rusalie	Ncfpry	ru.sa.li.i.le	rus'aliile	r u s a l i i l e
258913	258913	rusaliile	rusalii	Ncfpry	ru.sa.li.i.le	rus'aliile	r u s a l i i l e
258914	258914	rusaliilor	rusalie	Ncfpoy	ru.sa.li.i.lor	rus'aliilor	r u s a l i i l o r
258915	258915	rusaliilor	rusalii	Ncfpoy	ru.sa.li.i.lor	rus'aliilor	r u s a l i i l o r
258916	258916	rusalio	rusalie	Ncfsvy	ru.sa.li.o	rus'alio	r u s a l i o
258920	258920	ruse	rusă	Ncfp-n	ru.se	r'use	r u s e
258921	258921	ruse	rusă	Ncfson	ru.se	r'use	r u s e
258925	258925	rusei	rusă	Ncfsoy	ru.sei	r'usei	r u s e j
258926	258926	rusele	rusă	Ncfpry	ru.se.le	r'usele	r u s e l e
258927	258927	ruselor	rusă	Ncfpoy	ru.se.lor	r'uselor	r u s e l o r
258941	258941	ruso	rusă	Ncfsvy	ru.so	r'uso	r u s o
258942	258942	rusoaica	rusoaică	Ncfsry	ru.soai.ca	ruso'aica	r u s o_X a j k a
258943	258943	rusoaice	rusoaică	Ncfp-n	ru.soai.ce	ruso'aice	r u s o_X a j tS e
258944	258944	rusoaice	rusoaică	Ncfson	ru.soai.ce	ruso'aice	r u s o_X a j tS e
258945	258945	rusoaicei	rusoaică	Ncfsoy	ru.soai.cei	ruso'aicei	r u s o_X a i tS e j
258946	258946	rusoaicele	rusoaică	Ncfpry	ru.soai.ce.le	ruso'aicele	r u s o_X a j tS e l e
258947	258947	rusoaicelor	rusoaică	Ncfpoy	ru.soai.ce.lor	ruso'aicelor	r u s o_X a j tS e l o r
258948	258948	rusoaico	rusoaică	Ncfsvy	ru.soai.co	ruso'aico	r u s o_X a j k o
258949	258949	rusoaică	=	Ncfsrn	ru.soai.că	ruso'aică	r u s o_X a j k @
258950	258950	rusofon	=	Ncms-n	ru.so.fon	rusof'on	r u s o f o n
258951	258951	rusofoni	rusofon	Ncmp-n	ru.so.foni	rusof'oni	r u s o f o n i_0
258952	258952	rusofonii	rusofon	Ncmpry	ru.so.fo.nii	rusof'onii	r u s o f o n i j
258953	258953	rusofonilor	rusofon	Ncmpoy	ru.so.fo.ni.lor	rusof'onilor	r u s o f o n i l o r
258954	258954	rusofonul	rusofon	Ncmsry	ru.so.fo.nul	rusof'onul	r u s o f o n u l
258955	258955	rusofonului	rusofon	Ncmsoy	ru.so.fo.nu.lui	rusof'onului	r u s o f o n u l u j
258970	258970	rusul	rus	Ncmsry	ru.sul	r'usul	r u s u l
258971	258971	rusului	rus	Ncmsoy	ru.su.lui	r'usului	r u s u l u j
258972	258972	rută	=	Ncfsrn	ru.tă	r'ută	r u t @
258973	258973	ruta	rută	Ncfsry	ru.ta	r'uta	r u t a
258974	258974	rute	rută	Ncfp-n	ru.te	r'ute	r u t e
258975	258975	rute	rută	Ncfson	ru.te	r'ute	r u t e
258976	258976	rutean	=	Ncms-n	ru.tean	rute'an	r u t e_X a n
258977	258977	ruteana	ruteană	Ncfsry	ru.tea.na	rute'ana	r u t e_X a n a
258978	258978	ruteanul	rutean	Ncmsry	ru.tea.nul	rute'anul	r u t e_X a n u l
258979	258979	ruteanule	rutean	Ncmsvy	ru.tea.nu.le	rute'anule	r u t e_X a n u l e
258980	258980	ruteanului	rutean	Ncmsoy	ru.tea.nu.lui	rute'anului	r u t e_X a n u l u j
258981	258981	ruteană	=	Ncfsrn	ru.tea.nă	rute'ană	r u t e_X a n @
258982	258982	rutei	rută	Ncfsoy	ru.tei	r'utei	r u t e j
258983	258983	rutele	rută	Ncfpry	ru.te.le	r'utele	r u t e l e
258984	258984	rutelor	rută	Ncfpoy	ru.te.lor	r'utelor	r u t e l o r
258985	258985	rutene	ruteană	Ncfp-n	ru.te.ne	rut'ene	r u t e n e
258986	258986	rutene	ruteană	Ncfson	ru.te.ne	rut'ene	r u t e n e
258987	258987	rutenei	ruteană	Ncfsoy	ru.te.nei	rut'enei	r u t e n e j
258988	258988	rutenele	ruteană	Ncfpry	ru.te.ne.le	rut'enele	r u t e n e l e
258989	258989	rutenelor	ruteană	Ncfpoy	ru.te.ne.lor	rut'enelor	r u t e n e l o r
258990	258990	ruteni	rutean	Ncmp-n	ru.teni	rut'eni	r u t e n i_0
258991	258991	rutenii	rutean	Ncmpry	ru.te.nii	rut'enii	r u t e n i j
258992	258992	rutenilor	rutean	Ncmpoy	ru.te.ni.lor	rut'enilor	r u t e n i l o r
259003	259003	rutierist	=	Ncms-n	ru.ti.e.rist	rutier'ist	r u t i e r i s t
259004	259004	rutieristul	rutierist	Ncmsry	ru.ti.e.ris.tul	rutier'istul	r u t i e r i s t u l
259005	259005	rutieristului	rutierist	Ncmsoy	ru.ti.e.ris.tu.lui	rutier'istului	r u t i e r i s t u l u j
259006	259006	rutieriști	rutierist	Ncmp-n	ru.ti.e.riști	rutier'iști	r u t i e r i S t i_0
259007	259007	rutieriștii	rutierist	Ncmpry	ru.ti.e.riș.tii	rutier'iștii	r u t i e r i S t i j
259008	259008	rutieriștilor	rutierist	Ncmpoy	ru.ti.e.riș.ti.lor	rutier'iștilor	r u t i e r i S t i l o r
259015	259015	rutina	rutină	Ncfsry	ru.ti.na	rut'ina	r u t i n a
259038	259038	rutine	rutină	Ncfp-n	ru.ti.ne	rut'ine	r u t i n e
259039	259039	rutine	rutină	Ncfson	ru.ti.ne	rut'ine	r u t i n e
259042	259042	rutinei	rutină	Ncfsoy	ru.ti.nei	rut'inei	r u t i n e j
259043	259043	rutinele	rutină	Ncfpry	ru.ti.ne.le	rut'inele	r u t i n e l e
259044	259044	rutinelor	rutină	Ncfpoy	ru.ti.ne.lor	rut'inelor	r u t i n e l o r
259049	259049	rutină	=	Ncfsrn	ru.ti.nă	rut'ină	r u t i n @
259052	259052	ruto	rută	Ncfsvy	ru.to	r'uto	r u t o
259054	259054	ruxandra	ruxandră	Ncfsry	ru.xan.dra	rux'andra	r u ks a n d r a
259055	259055	ruxandre	ruxandră	Ncfp-n	ru.xan.dre	rux'andre	r u ks a n d r e
259056	259056	ruxandre	ruxandră	Ncfson	ru.xan.dre	rux'andre	r u ks a n d r e
259058	259058	ruxandrei	ruxandră	Ncfsoy	ru.xan.drei	rux'andrei	r u ks a n d r e j
259059	259059	ruxandrele	ruxandră	Ncfpry	ru.xan.dre.le	rux'andrele	r u ks a n d r e l e
259060	259060	ruxandrelor	ruxandră	Ncfpoy	ru.xan.dre.lor	rux'andrelor	r u ks a n d r e l o r
259061	259061	ruxandră	=	Ncfsrn	ru.xan.dră	rux'andră	r u ks a n d r @
259077	259077	râșii	râs	Ncmpry	râ.șii	r'âșii	r 1 S i j
259078	259078	râșilor	râs	Ncmpoy	râ.și.lor	r'âșilor	r 1 S i l o r
259079	259079	râșnițar	=	Ncms-n	râș.ni.țar	râșniț'ar	r 1 S n i ts a r
259080	259080	râșnițari	râșnițar	Ncmp-n	râș.ni.țari	râșniț'ari	r 1 S n i ts a r i_0
259081	259081	râșnițarii	râșnițar	Ncmpry	râș.ni.ța.rii	râșniț'arii	r 1 S n i ts a r i j
259082	259082	râșnițarilor	râșnițar	Ncmpoy	râș.ni.ța.ri.lor	râșniț'arilor	r 1 S n i ts a r i l o r
259083	259083	râșnițarul	râșnițar	Ncmsry	râș.ni.ța.rul	râșniț'arul	r 1 S n i ts a r u l
259084	259084	râșnițarule	râșnițar	Ncmsvy	râș.ni.ța.ru.le	râșniț'arule	r 1 S n i ts a r u l e
259085	259085	râșnițarului	râșnițar	Ncmsoy	râș.ni.ța.ru.lui	râșniț'arului	r 1 S n i ts a r u l u j
259086	259086	râca	râcă	Ncfsry	râ.ca	r'âca	r 1 k a
259087	259087	râci	râcă	Ncfson	râci	râci	r 1 tS
259088	259088	râcii	râcă	Ncfsoy	râ.cii	r'âcii	r 1 tS i j
259089	259089	râcile	râcă	Ncfpry	râ.ci.le	r'âcile	r 1 tS i l e
259090	259090	râcilor	râcă	Ncfpoy	râ.ci.lor	r'âcilor	r 1 tS i l o r
259091	259091	râco	râcă	Ncfsvy	râ.co	r'âco	r 1 k o
259092	259092	râcă	=	Ncfsrn	râ.că	r'âcă	r 1 k @
259106	259106	râi	râie	Ncfp-n	râi	r'âi	r 1 i
259107	259107	râi	râie	Ncfson	râi	r'âi	r 1 i
259108	259108	râia	râie	Ncfsry	râ.ia	r'âia	r 1 j a
259109	259109	râie	=	Ncf--n	râ.ie	r'âie	r 1 j e
259110	259110	râiei	râie	Ncfsoy	râ.iei	r'âiei	r 1 j e j
259111	259111	râielor	râie	Ncfpoy	râ.ie.lor	r'âielor	r 1 j e l o r
259112	259112	râii	râie	Ncfsoy	râ.ii	r'âii	r 1 j j
259113	259113	râile	râie	Ncfpry	râ.i.le	r'âile	r 1 i l e
259114	259114	râilor	râie	Ncfpoy	râ.i.lor	r'âilor	r 1 i l o r
259128	259128	rânca	râncă	Ncfsry	rân.ca	r'ânca	r 1 n k a
259142	259142	rânci	râncă	Ncfp-n	rânci	rânci	r 1 n tS
259143	259143	rânci	râncă	Ncfson	rânci	rânci	r 1 n tS
259144	259144	râncii	râncă	Ncfsoy	rân.cii	r'âncii	r 1 n tS i j
259145	259145	râncile	râncă	Ncfpry	rân.ci.le	r'âncile	r 1 n tS i l e
259146	259146	râncilor	râncă	Ncfpoy	rân.ci.lor	r'âncilor	r 1 n tS i l o r
259147	259147	rânco	râncă	Ncfsvy	rân.co	r'ânco	r 1 n k o
259148	259148	râncă	=	Ncfsrn	rân.că	r'âncă	r 1 n k @
259149	259149	rând	=	Ncms-n	rând	rând	r 1 n d
259154	259154	rânduiala	rânduială	Ncfsry	rân.du.ia.la	rândui'ala	r 1 n d u j a l a
259155	259155	rânduială	=	Ncfsrn	rân.du.ia.lă	rândui'ală	r 1 n d u j a l @
259160	259160	rânduieli	rânduială	Ncfp-n	rân.du.ieli	rândui'eli	r 1 n d u j e l i_0
259161	259161	rânduieli	rânduială	Ncfson	rân.du.ieli	rândui'eli	r 1 n d u j e l i_0
259162	259162	rânduielii	rânduială	Ncfsoy	rân.du.ie.lii	rândui'elii	r 1 n d u j e l i j
259163	259163	rânduielile	rânduială	Ncfpry	rân.du.ie.li.le	rândui'elile	r 1 n d u j e l i l e
259164	259164	rânduielilor	rânduială	Ncfpoy	rân.du.ie.li.lor	rândui'elilor	r 1 n d u j e l i l o r
259190	259190	rândul	rând	Ncmsry	rân.dul	r'ândul	r 1 n d u l
259191	259191	rândului	rând	Ncmsoy	rân.du.lui	r'ândului	r 1 n d u l u j
259192	259192	rândunica	rândunică	Ncfsry	rân.du.ni.ca	rândun'ica	r 1 n d u n i k a
259193	259193	rândunici	rândunică	Ncfp-n	rân.du.nici	rândun'ici	r 1 n d u n i tS
259194	259194	rândunici	rândunică	Ncfson	rân.du.nici	rândun'ici	r 1 n d u n i tS
259195	259195	rândunicii	rândunică	Ncfsoy	rân.du.ni.cii	rândun'icii	r 1 n d u n i tS i j
259196	259196	rândunicile	rândunică	Ncfpry	rân.du.ni.ci.le	rândun'icile	r 1 n d u n i tS i l e
259197	259197	rândunicilor	rândunică	Ncfpoy	rân.du.ni.ci.lor	rândun'icilor	r 1 n d u n i tS i l o r
259198	259198	rândunică	=	Ncfsrn	rân.du.ni.că	rândun'ică	r 1 n d u n i k @
259199	259199	rânduri	rând	Ncfp-n	rân.duri	r'ânduri	r 1 n d u r i_0
259200	259200	rândurile	rând	Ncfpry	rân.du.ri.le	r'ândurile	r 1 n d u r i l e
259201	259201	rândurilor	rând	Ncfpoy	rân.du.ri.lor	r'ândurilor	r 1 n d u r i l o r
259219	259219	rânire	=	Ncfsrn	râ.ni.re	rân'ire	r 1 n i r e
259220	259220	rânirea	rânire	Ncfsry	râ.ni.rea	rân'irea	r 1 n i r e_X a
259221	259221	râniri	rânire	Ncfp-n	râ.niri	rân'iri	r 1 n i r i_0
259222	259222	râniri	rânire	Ncfson	râ.niri	rân'iri	r 1 n i r i_0
259223	259223	rânirii	rânire	Ncfsoy	râ.ni.rii	rân'irii	r 1 n i r i j
259224	259224	rânirile	rânire	Ncfpry	râ.ni.ri.le	rân'irile	r 1 n i r i l e
259225	259225	rânirilor	rânire	Ncfpoy	râ.ni.ri.lor	rân'irilor	r 1 n i r i l o r
259256	259256	rânjet	=	Ncms-n	rân.jet	r'ânjet	r 1 n Z e t
259257	259257	rânjete	rânjet	Ncfp-n	rân.je.te	r'ânjete	r 1 n Z e t e
259258	259258	rânjetele	rânjet	Ncfpry	rân.je.te.le	r'ânjetele	r 1 n Z e t e l e
259259	259259	rânjetelor	rânjet	Ncfpoy	rân.je.te.lor	r'ânjetelor	r 1 n Z e t e l o r
259260	259260	rânjetul	rânjet	Ncmsry	rân.je.tul	r'ânjetul	r 1 n Z e t u l
259261	259261	rânjetule	rânjet	Ncmsvy	rân.je.tu.le	rânj'etule	r 1 n Z e t u l e
259262	259262	rânjetului	rânjet	Ncmsoy	rân.je.tu.lui	r'ânjetului	r 1 n Z e t u l u j
259263	259263	râpa	râpă	Ncfsry	râ.pa	r'âpa	r 1 p a
259264	259264	râpe	râpă	Ncfp-n	râ.pe	r'âpe	r 1 p e
259265	259265	râpe	râpă	Ncfson	râ.pe	r'âpe	r 1 p e
259266	259266	râpei	râpă	Ncfsoy	râ.pei	r'âpei	r 1 p e j
259267	259267	râpele	râpă	Ncfpry	râ.pe.le	r'âpele	r 1 p e l e
259268	259268	râpelor	râpă	Ncfpoy	râ.pe.lor	r'âpelor	r 1 p e l o r
259269	259269	râpi	râpă	Ncfp-n	râpi	r'âpi	r 1 p j
259270	259270	râpi	râpă	Ncfson	râpi	r'âpi	r 1 p j
259271	259271	râpii	râpă	Ncfsoy	râ.pii	r'âpii	r 1 p i j
259272	259272	râpile	râpă	Ncfpry	râ.pi.le	r'âpile	r 1 p i l e
259273	259273	râpilor	râpă	Ncfpoy	râ.pi.lor	r'âpilor	r 1 p i l o r
259287	259287	râpă	=	Ncfsrn	râ.pă	r'âpă	r 1 p @
259289	259289	râs	=	Ncms-n	râs	râs	r 1 s
259306	259306	râset	=	Ncms-n	râ.set	r'âset	r 1 s e t
259307	259307	râsete	râset	Ncfp-n	râ.se.te	r'âsete	r 1 s e t e
259308	259308	râsetele	râset	Ncfpry	râ.se.te.le	r'âsetele	r 1 s e t e l e
259309	259309	râsetelor	râset	Ncfpoy	râ.se.te.lor	r'âsetelor	r 1 s e t e l o r
259310	259310	râsetul	râset	Ncmsry	râ.se.tul	r'âsetul	r 1 s e t u l
259311	259311	râsetului	râset	Ncmsoy	râ.se.tu.lui	r'âsetului	r 1 s e t u l u j
259313	259313	râsul	râs	Ncmsry	râ.sul	r'âsul	r 1 s u l
259314	259314	râsului	râs	Ncmsoy	râ.su.lui	r'âsului	r 1 s u l u j
259315	259315	râsuri	râs	Ncfp-n	râ.suri	r'âsuri	r 1 s u r i_0
259316	259316	râsurile	râs	Ncfpry	râ.su.ri.le	r'âsurile	r 1 s u r i l e
259317	259317	râsurilor	râs	Ncfpoy	râ.su.ri.lor	r'âsurilor	r 1 s u r i l o r
259318	259318	râu	=	Ncms-n	râu	râu	r 1 w
259319	259319	râul	râu	Ncmsry	râ.ul	r'âul	r 1 u l
259320	259320	râule	râu	Ncmsvy	râ.u.le	râ'ule	r 1 u l e
259321	259321	râului	râu	Ncmsoy	râ.u.lui	r'âului	r 1 u l u j
259322	259322	râuri	râu	Ncfp-n	râ.uri	r'âuri	r 1 w r i_0
259323	259323	râurile	râu	Ncfpry	râ.u.ri.le	r'âurile	r 1 u r i l e
259324	259324	râurilor	râu	Ncfpoy	râ.u.ri.lor	r'âurilor	r 1 u r i l o r
259325	259325	râvnă	=	Ncfsrn	râv.nă	r'âvnă	r 1 v n @
259326	259326	râvna	râvnă	Ncfsry	râv.na	r'âvna	r 1 v n a
259327	259327	râvne	râvnă	Ncfp-n	râv.ne	r'âvne	r 1 v n e
259328	259328	râvne	râvnă	Ncfson	râv.ne	r'âvne	r 1 v n e
259335	259335	râvnei	râvnă	Ncfsoy	râv.nei	r'âvnei	r 1 v n e j
259336	259336	râvnele	râvnă	Ncfpry	râv.ne.le	r'âvnele	r 1 v n e l e
259337	259337	râvnelor	râvnă	Ncfpoy	râv.ne.lor	r'âvnelor	r 1 v n e l o r
259391	259391	râvno	râvnă	Ncfsvy	râv.no	râvn'o	r 1 v n o
259448	259448	râzna	râznă	Ncfsry	râz.na	r'âzna	r 1 z n a
259449	259449	râzne	râznă	Ncfp-n	râz.ne	r'âzne	r 1 z n e
259450	259450	râzne	râznă	Ncfson	râz.ne	r'âzne	r 1 z n e
259451	259451	râznei	râznă	Ncfsoy	râz.nei	r'âznei	r 1 z n e j
259452	259452	râznele	râznă	Ncfpry	râz.ne.le	r'âznele	r 1 z n e l e
259453	259453	râznelor	râznă	Ncfpoy	râz.ne.lor	r'âznelor	r 1 z n e l o r
259454	259454	râzno	râznă	Ncfsvy	râz.no	râzn'o	r 1 z n o
259455	259455	râznă	=	Ncfsrn	râz.nă	r'âznă	r 1 z n @
259459	259459	săbii	sabie	Ncfp-n	să.bii	s'ăbii	s @ b i j
259460	259460	săbii	sabie	Ncfson	să.bii	s'ăbii	s @ b i j
259461	259461	săbiile	sabie	Ncfpry	să.bi.i.le	s'ăbiile	s @ b i i l e
259462	259462	săbiilor	sabie	Ncfpoy	să.bi.i.lor	s'ăbiilor	s @ b i i l o r
259463	259463	săculete	=	Ncms-n	să.cu.le.te	săcul'ete	s @ k u l e t e
259464	259464	săculetele	săculete	Ncmsry	să.cu.le.te.le	săcul'etele	s @ k u l e t e l e
259465	259465	săculetelui	săculete	Ncmsoy	să.cu.le.te.lui	săcul'etelui	s @ k u l e t e l u j
259466	259466	săculeț	=	Ncms-n	să.cu.leț	săcul'eț	s @ k u l e ts
259467	259467	săculețe	săculeț	Ncfp-n	să.cu.le.țe	săcul'ețe	s @ k u l e ts e
259468	259468	săculețele	săculeț	Ncfpry	să.cu.le.țe.le	săcul'ețele	s @ k u l e ts e l e
259469	259469	săculețelor	săculeț	Ncfpoy	să.cu.le.țe.lor	săcul'ețelor	s @ k u l e ts e l o r
259470	259470	săculeți	săculete	Ncmp-n	să.cu.leți	săcul'eți	s @ k u l e ts i_0
259471	259471	săculeți	săculeț	Ncmp-n	să.cu.leți	săcul'eți	s @ k u l e ts i_0
259472	259472	săculeții	săculete	Ncmpry	să.cu.le.ții	săcul'eții	s @ k u l e ts i j
259473	259473	săculeților	săculete	Ncmpoy	să.cu.le.ți.lor	săcul'eților	s @ k u l e ts i l o r
259474	259474	săculețul	săculeț	Ncmsry	să.cu.le.țul	săcul'ețul	s @ k u l e ts u l
259475	259475	săculețule	săculeț	Ncmsvy	să.cu.le.țu.le	săcul'ețule	s @ k u l e ts u l e
259476	259476	săculețului	săculeț	Ncmsoy	să.cu.le.țu.lui	săcul'ețului	s @ k u l e ts u l u j
259511	259511	săftea	=	Ncfsrn	săf.tea	săfte'a	s @ f t e_X a
259512	259512	săfteaua	săftea	Ncfsry	săf.tea.ua	săfte'aua	s @ f t e_X a w a
259513	259513	săftele	săftea	Ncfp-n	săf.te.le	săft'ele	s @ f t e l e
259514	259514	săftele	săftea	Ncfson	săf.te.le	săft'ele	s @ f t e l e
259515	259515	săftelei	săftea	Ncfsoy	săf.te.lei	săft'elei	s @ f t e l e j
259516	259516	săftelele	săftea	Ncfpry	săf.te.le.le	săft'elele	s @ f t e l e l e
259517	259517	săftelelor	săftea	Ncfpoy	săf.te.le.lor	săft'elelor	s @ f t e l e l o r
259518	259518	săgeata	săgeată	Ncfsry	să.gea.ta	săge'ata	s @ gZ a t a
259519	259519	săgeată	=	Ncfsrn	să.gea.tă	săge'ată	s @ gZ a t @
259552	259552	săgeți	săgeată	Ncfp-n	să.geți	săg'eți	s @ gZ e ts i_0
259553	259553	săgeți	săgeată	Ncfson	să.geți	săg'eți	s @ gZ e ts i_0
259554	259554	săgeții	săgeată	Ncfsoy	să.ge.ții	săg'eții	s @ gZ e ts i j
259555	259555	săgețile	săgeată	Ncfpry	să.ge.ți.le	săg'ețile	s @ gZ e ts i l e
259556	259556	săgeților	săgeată	Ncfpoy	să.ge.ți.lor	săg'eților	s @ gZ e ts i l o r
259557	259557	săhăidăcar	=	Ncms-n	să.hă.i.dă.car	săhăidăc'ar	s @ h @ i d @ k a r
259558	259558	săhăidăcari	săhăidăcar	Ncmp-n	să.hă.i.dă.cari	săhăidăc'ari	s @ h @ i d @ k a r i_0
259559	259559	săhăidăcarii	săhăidăcar	Ncmpry	să.hă.i.dă.ca.rii	săhăidăc'arii	s @ h @ i d @ k a r i j
259560	259560	săhăidăcarilor	săhăidăcar	Ncmpoy	să.hă.i.dă.ca.ri.lor	săhăidăc'arilor	s @ h @ i d @ k a r i l o r
259561	259561	săhăidăcarul	săhăidăcar	Ncmsry	să.hă.i.dă.ca.rul	săhăidăc'arul	s @ h @ i d @ k a r u l
259562	259562	săhăidăcarule	săhăidăcar	Ncmsvy	să.hă.i.dă.ca.ru.le	săhăidăc'arule	s @ h @ i d @ k a r u l e
259563	259563	săhăidăcarului	săhăidăcar	Ncmsoy	să.hă.i.dă.ca.ru.lui	săhăidăc'arului	s @ h @ i d @ k a r u l u j
259566	259566	săidăcar	=	Ncms-n	săi.dă.car	săidăc'ar	s @ j d @ k a r
259567	259567	săidăcari	săidăcar	Ncmp-n	săi.dă.cari	săidăc'ari	s @ j d @ k a r i_0
259568	259568	săidăcarii	săidăcar	Ncmpry	săi.dă.ca.rii	săidăc'arii	s @ j d @ k a r i j
259569	259569	săidăcarilor	săidăcar	Ncmpoy	săi.dă.ca.ri.lor	săidăc'arilor	s @ j d @ k a r i l o r
259570	259570	săidăcarul	săidăcar	Ncmsry	săi.dă.ca.rul	săidăc'arul	s @ j d @ k a r u l
259571	259571	săidăcarului	săidăcar	Ncmsoy	săi.dă.ca.ru.lui	săidăc'arului	s @ j d @ k a r u l u j
259574	259574	sălăjeanca	sălăjeancă	Ncfsry	să.lă.jean.ca	sălăje'anca	s @ l @ Z e_X a n k a
259575	259575	sălăjeancă	=	Ncfsrn	să.lă.jean.că	sălăje'ancă	s @ l @ Z e_X a n k @
259579	259579	sălăjence	sălăjeancă	Ncfp-n	să.lă.jen.ce	sălăj'ence	s @ l @ Z e n tS e
259580	259580	sălăjence	sălăjeancă	Ncfson	să.lă.jen.ce	sălăj'ence	s @ l @ Z e n tS e
259581	259581	sălăjencei	sălăjeancă	Ncfsoy	să.lă.jen.cei	sălăj'encei	s @ l @ Z e n tS e j
259582	259582	sălăjencele	sălăjeancă	Ncfpry	să.lă.jen.ce.le	sălăj'encele	s @ l @ Z e n tS e l e
259583	259583	sălăjencelor	sălăjeancă	Ncfpoy	să.lă.jen.ce.lor	sălăj'encelor	s @ l @ Z e n tS e l o r
259590	259590	sălăjeni	sălăjean	Ncmp-n	să.lă.jeni	sălăj'eni	s @ l @ Z e n i_0
259593	259593	sălăti	salată	Ncfp-n	să.lă.ti	sălăt'i	s @ l @ t i_0
259594	259594	sălăti	salată	Ncfson	să.lă.ti	sălăt'i	s @ l @ t i_0
259595	259595	sălătile	salată	Ncfpry	să.lă.ti.le	săl'ătile	s @ l @ t i l e
259596	259596	sălătilor	salată	Ncfpoy	să.lă.ti.lor	săl'ătilor	s @ l @ t i l o r
259646	259646	sălbatica	sălbatică	Ncfsry	săl.ba.ti.ca	sălb'atica	s @ l b a t i k a
